gene_id	n_AG	n_GA	mean_alt_ratio_AG	mean_alt_ratio_GA	beta_GA_vs_AG	p_value	q_value	gene_name	gene_product
gene-LOC105322422	2	0						LOC105322422	BTB/POZ domain-containing protein 9
gene-LOC105322424	2	0						LOC105322424	CCAAT/enhancer-binding protein zeta
gene-LOC105322428	9	9	0.527197563098346	0.453181145635172	-0.296723400555431	0.0193315950053792	0.3321429932242	LOC105322428	sorbitol dehydrogenase
gene-LOC105322429	9	9	0.485595932969309	0.496792189679219	0.0448007974764287	0.412349319812589	0.797613023448716	LOC105322429	lamin Dm0
gene-LOC105322431	8	4	0.515738498789346	0.520754716981132	0.0200917995372095	0.905874693584107	0.977724554092177	LOC105322431	homer protein homolog 2
gene-LOC105322432	9	9	0.476315789473684	0.39907192575406	-0.314525791378815	0.190415910971117	0.639110276653818	LOC105322432	aryl hydrocarbon receptor nuclear translocator homolog
gene-LOC105322433	7	5	0.475770925110132	0.477157360406091	0.00555806002787918	0.97997766672675	0.995918563735749	LOC105322433	conserved oligomeric Golgi complex subunit 1
gene-LOC105322436	9	9	0.493444576877235	0.492271105826397	-0.00469484430420761	0.978648099019449	0.995495173925026	LOC105322436	stomatin-like protein stl-1
gene-LOC105322437	9	8	0.434246575342466	0.471578947368421	0.150738931792531	0.474611625738616	0.828881177780634	LOC105322437	uncharacterized LOC105322437
gene-LOC105322438	7	9	0.461538461538462	0.461663947797716	0.000504923009961003	0.997387801987592	0.999215914653523	LOC105322438	glycosylated lysosomal membrane protein
gene-LOC105322439	4	3	0.473684210526316	0.368421052631579	-0.433635985068505	0.578957076497658	0.865891782774477	LOC105322439	GPN-loop GTPase 2
gene-LOC105322442	5	8	0.531835205992509	0.510057471264368	-0.0872780081070608	0.450066278642877	0.818939091313517	LOC105322442	proteasome subunit alpha type-4
gene-LOC105322443	3	0						LOC105322443	ras GTPase-activating protein 1
gene-LOC105322464	9	9	0.516600790513834	0.458377239199157	-0.233304812303531	0.0475975140444791	0.448263851864498	LOC105322464	enhancer of mRNA-decapping protein 4
gene-LOC105322466	7	3	0.571014492753623	0.502487562189055	-0.276041124117704	0.294282686688164	0.729260127287621	LOC105322466	uncharacterized LOC105322466
gene-LOC105322476	4	7	0.326315789473684	0.489847715736041	0.684281158067414	0.25262052269026	0.697658108768596	LOC105322476	macrophage mannose receptor 1
gene-LOC105322492	9	9	0.460206561360875	0.49132035770647	0.12478905298656	0.192207228035143	0.642224762446513	LOC105322492	integrin beta-1-B-like
gene-LOC105322493	9	9	0.492261904761905	0.5	0.0309548524679878	0.860809847338904	0.966036878326562	LOC105322493	integrin beta-1-B
gene-LOC105322495	8	8	0.448152562574493	0.497029702970297	0.196256582807153	0.34011222603484	0.751898866202117	LOC105322495	presenilin-associated rhomboid-like protein, mitochondrial
gene-LOC105322496	7	7	0.495	0.473880597014925	-0.0845721372129071	0.656061222944818	0.901805342315791	LOC105322496	run domain Beclin-1-interacting and cysteine-rich domain-containing protein
gene-LOC105322501	6	3	0.528205128205128	0.692682926829268	0.699751920029106	0.0852059393518298	0.519600108454239	LOC105322501	perlucin
gene-LOC105322514	8	9	0.457004830917874	0.428398937454721	-0.115979985238442	0.557588467411736	0.859309858494731	LOC105322514	uncharacterized LOC105322514
gene-LOC105322516	8	9	0.528571428571429	0.482472324723247	-0.184549792635517	0.0554540023546478	0.4657142143971	LOC105322516	flavin-containing monooxygenase 5
gene-LOC105322519	9	9	0.489518205222508	0.483820047355959	-0.0228090928493491	0.752406000452778	0.935834711567247	LOC105322519	trafficking kinesin-binding protein 1
gene-LOC105322521	8	5	0.466819221967963	0.392857142857143	-0.302399611541175	0.310385293808345	0.735907743271446	LOC105322521	neurobeachin-like protein 1
gene-LOC105322528	7	4	0.527586206896552	0.520661157024794	-0.0277652797192009	0.876283988438936	0.971601545488863	LOC105322528	adenosine 3'-phospho 5'-phosphosulfate transporter 1
gene-LOC105322538	7	9	0.458603896103896	0.441980783444198	-0.0671626805292083	0.632057480018707	0.890210027252066	LOC105322538	nucleoporin Nup43
gene-LOC105322543	6	8	0.170520231213873	0.148387096774194	-0.165362934803321	0.450610029051758	0.818939091313517	LOC105322543	large ribosomal subunit protein mL62
gene-LOC105322544	2	7						LOC105322544	ADP-ribosylation factor-like protein 4C
gene-LOC105322547	7	8	0.488958990536278	0.48875	-0.000836377744298543	0.995931763328745	0.998987537164213	LOC105322547	phospholipase B-like 1
gene-LOC105322548	6	8	0.490530303030303	0.451566951566952	-0.156458242508202	0.160069496001958	0.603041828993016	LOC105322548	polycomb protein suz12
gene-LOC105322550	0	7						LOC105322550	alpha-L-fucosidase
gene-LOC105322554	3	5	0.5	0.45771144278607	-0.169559305167798	0.657853635511836	0.902254105680236	LOC105322554	putative sodium-coupled neutral amino acid transporter 10
gene-LOC105322558	7	9	0.411727214786488	0.305038335158817	-0.466589496820975	0.0130062252997595	0.307119930195962	LOC105322558	uncharacterized LOC105322558
gene-LOC105322561	8	9	0.439113049800073	0.49343339587242	0.218494547047772	0.0701812812164881	0.489180683845851	LOC105322561	regulator of G-protein signaling 11
gene-LOC105322568	8	8	0.475234270414993	0.443443443443443	-0.128054473874999	0.549725931251192	0.857219192063365	LOC105322568	alpha-L-fucosidase
gene-LOC105322577	9	9	0.517173051519155	0.445501730103806	-0.287581792497959	0.00260612191871175	0.244428570691215	LOC105322577	carbohydrate sulfotransferase 15
gene-LOC105322580	9	9	0.399560922063666	0.421612046058459	0.0911356597401459	0.451360620636855	0.819425398867984	LOC105322580	P2R1A-PPP2R2A-interacting phosphatase regulator 1
gene-LOC105322582	7	9	0.483838383838384	0.514763779527559	0.123741282815022	0.25691759851673	0.697851849417007	LOC105322582	kelch-like protein 26
gene-LOC105322586	9	9	0.469918120327519	0.530670926517572	0.243310950543002	0.0967598446501318	0.529756111068627	LOC105322586	uncharacterized LOC105322586
gene-LOC105322600	9	9	0.471464435146444	0.448555663745537	-0.0922416904051019	0.179624017630378	0.626677623211515	LOC105322600	U2 snRNP-associated SURP motif-containing protein
gene-LOC105322632	6	4	0.619909502262444	0.528117359413203	-0.376575908197662	0.0610705182969411	0.474689812115169	LOC105322632	uncharacterized LOC105322632
gene-LOC105322636	9	9	0.482057664384982	0.401822700911351	-0.326076075647364	0.00299415161541894	0.244938611115585	LOC105322636	uncharacterized LOC105322636
gene-LOC105322648	8	9	0.505372616984402	0.486600846262341	-0.0751007456971478	0.357353700252066	0.760433022088834	LOC105322648	uro-adherence factor A
gene-LOC105322649	5	2						LOC105322649	peroxiredoxin-like 2A
gene-LOC105322650	9	9	0.401517902534679	0.389665106829423	-0.0495756512329264	0.498855098130313	0.838241349485263	LOC105322650	protein CREBRF homolog
gene-LOC105322651	9	9	0.414872099940512	0.413178793732561	-0.00697959446143939	0.945833038529468	0.986923616171789	LOC105322651	phosphatidylinositol 4-kinase type 2-alpha
gene-LOC105322652	9	8	0.48816029143898	0.48491676054575	-0.0129835803213403	0.842178305092837	0.960768578129944	LOC105322652	transcription elongation regulator 1
gene-LOC105322667	9	8	0.569911504424779	0.560526315789474	-0.0381917487169351	0.874772939716658	0.970835145787066	LOC105322667	endothelin-converting enzyme 1
gene-LOC105322668	8	7	0.530367835757057	0.51937984496124	-0.0440628021837324	0.783734179687825	0.942744660137518	LOC105322668	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2
gene-LOC105322683	9	9	0.432086491860321	0.351433038040646	-0.339402713567083	0.0865161404876243	0.520138057151939	LOC105322683	barrier-to-autointegration factor
gene-LOC105322684	8	6	0.48326359832636	0.367892976588629	-0.474296023147794	0.111086249534283	0.551593083134522	LOC105322684	solute carrier family 35 member F6
gene-LOC105322685	7	5	0.398907103825137	0.529761904761905	0.529209441909143	0.103668397172879	0.540718618730462	LOC105322685	serpin B6
gene-LOC105322687	9	9	0.533012379642366	0.501547987616099	-0.12604993154673	0.0814069050916216	0.512556766161368	LOC105322687	mRNA-capping enzyme
gene-LOC105322690	4	8	0.392193308550186	0.462510530749789	0.287862195585928	0.263458599870372	0.702734833895798	LOC105322690	cholinesterase
gene-LOC105322691	7	7	0.50137741046832	0.432098765432099	-0.278802990786851	0.202788719453102	0.654859204481892	LOC105322691	endoplasmic reticulum-Golgi intermediate compartment protein 2
gene-LOC105322698	0	7						LOC105322698	alkylglycerol monooxygenase
gene-LOC105322705	6	7	0.513744930148716	0.374724790841039	-0.566993597509192	0.0872898313402745	0.520138057151939	LOC105322705	thioredoxin reductase 1, cytoplasmic
gene-LOC105322706	4	9	0.505747126436782	0.48134328358209	-0.0976510469937183	0.606517188561234	0.878308610718895	LOC105322706	checkpoint protein HUS1
gene-LOC105322708	9	9	0.450354609929078	0.45954356846473	0.0370577587523586	0.739587644392227	0.931443779286643	LOC105322708	proliferation-associated protein 2G4
gene-LOC105322722	9	9	0.463197026022305	0.489715964740451	0.106336676751031	0.504942567816865	0.839342119837605	LOC105322722	transmembrane emp24 domain-containing protein 7
gene-LOC105322739	8	6	0.513368983957219	0.5	-0.0534886849509858	0.782377867472209	0.942602765749437	LOC105322739	ATP-dependent RNA helicase DDX51
gene-LOC105322740	8	9	0.466666666666667	0.520728008088979	0.216490971593181	0.213170691653545	0.66537399712152	LOC105322740	DNA helicase MCM8
gene-LOC105322741	9	8	0.506089309878214	0.478313253012048	-0.11115989114734	0.298903635833475	0.73011828238585	LOC105322741	ecdysone-induced protein 78C
gene-LOC105322746	9	9	0.544617004474862	0.429626280892104	-0.462320067212588	0.000345284753101827	0.179837434053396	LOC105322746	uncharacterized LOC105322746
gene-LOC105322747	8	9	0.509657320872274	0.490558766859345	-0.0764035100395675	0.590933827910996	0.870251118448951	LOC105322747	fructose-1,6-bisphosphatase 1
gene-LOC105322748	8	9	0.507736943907157	0.467914438502674	-0.159469096842079	0.0564790515138207	0.466153312335404	LOC105322748	uncharacterized LOC105322748
gene-LOC105322750	6	7	0.451267482517483	0.37371763556424	-0.320749949891598	0.557981780311067	0.859466815357937	LOC105322750	zinc metalloproteinase dpy-31
gene-LOC105322757	7	8	0.691891891891892	0.625487139516758	-0.296074369491243	0.148632110538821	0.592770909513076	LOC105322757	galectin-8
gene-LOC105322761	6	8	0.540284360189574	0.457194899817851	-0.333128017264733	0.0299830221790284	0.380299262769253	LOC105322761	E3 ubiquitin-protein ligase UBR2
gene-LOC105322763	5	6	0.527397260273973	0.502923976608187	-0.098002877493233	0.585007129012687	0.868280375723001	LOC105322763	homeobox protein SIX2
gene-LOC105322766	8	9	0.46112600536193	0.482233502538071	0.0847145095618948	0.638616898394116	0.892539577363522	LOC105322766	semaphorin-5A
gene-LOC105322767	8	9	0.349425287356322	0.40809968847352	0.249739627882792	0.176304753639636	0.623459140647303	LOC105322767	PTB domain-containing engulfment adapter protein 1
gene-LOC105322780	9	9	0.349389640382712	0.379544459045116	0.130240979443806	0.228124872593335	0.676040657079337	LOC105322780	probable ATP-dependent RNA helicase DDX41
gene-LOC105322785	9	9	0.509113001215067	0.532667876588022	0.0944018772033738	0.505604756797967	0.839342119837605	LOC105322785	golgin subfamily A member 6-like protein 25
gene-LOC105322796	9	2						LOC105322796	calcium-binding protein P
gene-LOC105322800	4	4	0.528963414634146	0.567479674796748	0.155592110371614	0.437568736340901	0.812554951207993	LOC105322800	uncharacterized LOC105322800
gene-LOC105322801	8	9	0.476095617529881	0.454659949622166	-0.0861692894232821	0.587470522815134	0.868798305195719	LOC105322801	golgin subfamily A member 6-like protein 22
gene-LOC105322808	9	9	0.454326198372023	0.467558197127291	0.0532561512171198	0.66098985195705	0.902254105680236	LOC105322808	nonsense-mediated mRNA decay factor SMG8
gene-LOC105322815	5	0						LOC105322815	uncharacterized LOC105322815
gene-LOC105322817	9	5	0.475250727919767	0.418604651162791	-0.229426008470511	0.100933298435077	0.536484201325502	LOC105322817	regulator of nonsense transcripts 3B
gene-LOC105322822	9	9	0.494370522006141	0.390877192982456	-0.421107611185591	0.0598501797729676	0.472518316392031	LOC105322822	uncharacterized LOC105322822
gene-LOC105322845	9	9	0.479085812850367	0.436271757439641	-0.17260136102888	0.206529621843877	0.656311913601738	LOC105322845	protein-glutamine gamma-glutamyltransferase K
gene-LOC105322846	3	2						LOC105322846	b(0,+)-type amino acid transporter 1
gene-LOC105322850	8	7	0.410472972972973	0.465667915106117	0.22446570292383	0.0836289303641487	0.513662970608015	LOC105322850	protein BANP
gene-LOC105322852	4	1						LOC105322852	protein O-glucosyltransferase 2
gene-LOC105322853	6	8	0.514450867052023	0.532203389830509	0.0711725493022765	0.711515234574768	0.919483972414416	LOC105322853	zinc finger protein ush
gene-LOC105322860	8	7	0.47296786389414	0.452739726027397	-0.0813730250609689	0.449333964509013	0.818939091313517	LOC105322860	prohibitin 1
gene-LOC105322878	9	9	0.459844559585492	0.430223592906708	-0.119970526243503	0.24293365529799	0.688591981460465	LOC105322878	uncharacterized LOC105322878
gene-LOC105322880	9	9	0.453575240128068	0.453373015873016	-0.000815962140204591	0.995093342814434	0.998987537164213	LOC105322880	F-box only protein 11
gene-LOC105322888	9	9	0.473840918757975	0.413328341445152	-0.245491063609914	0.0853153689151342	0.519600108454239	LOC105322888	uncharacterized LOC105322888
gene-LOC105322891	6	5	0.474714518760196	0.449086161879896	-0.103135378289698	0.283181917400214	0.719639750572646	LOC105322891	active breakpoint cluster region-related protein
gene-LOC105322892	9	5	0.50036523009496	0.475562072336266	-0.0992905810843681	0.442197532055623	0.815398822814966	LOC105322892	metabotropic glutamate receptor 2
gene-LOC105322894	8	4	0.424187725631769	0.391812865497076	-0.134092691109539	0.144569804738005	0.586834793319338	LOC105322894	RPA-interacting protein A
gene-LOC105322897	7	9	0.457990526053353	0.389440179741621	-0.281231020601268	0.0588365268451134	0.468595686140119	LOC105322897	transferrin receptor protein 1
gene-LOC105322898	9	9	0.441345110801178	0.428625349135653	-0.0517571230890678	0.364022128831124	0.764482392329041	LOC105322898	cullin-4A
gene-LOC105322899	5	0						LOC105322899	demethylmenaquinone methyltransferase
gene-LOC105322904	5	6	0.495495495495496	0.48062015503876	-0.0595397288431963	0.739410429491123	0.931443779286643	LOC105322904	UDP-N-acetylglucosamine transferase subunit ALG13
gene-LOC105322921	7	7	0.507908611599297	0.504792332268371	-0.0124671688354621	0.948535802763612	0.987687939407292	LOC105322921	ankyrin repeat and SOCS box protein 3
gene-LOC105322922	8	6	0.508	0.563247863247863	0.222351213212629	0.068108258651054	0.487666089581667	LOC105322922	autophagy-related protein 13
gene-LOC105322930	8	8	0.488023952095808	0.510416666666667	0.0895860520962639	0.672322587459203	0.904392823403175	LOC105322930	post-GPI attachment to proteins factor 2
gene-LOC105322936	9	4	0.502936465563268	0.517935258092738	0.0600258284317959	0.58561786534326	0.868280375723001	LOC105322936	intraflagellar transport protein 57 homolog
gene-LOC105322943	9	8	0.336813531008561	0.284813753581662	-0.243180778590559	0.514844755520061	0.844050100847731	LOC105322943	uncharacterized LOC105322943
gene-LOC105322958	4	8	0.54982206405694	0.452571428571429	-0.390238174326438	0.0875487749802928	0.520138057151939	LOC105322958	U6 snRNA-associated Sm-like protein LSm6
gene-LOC105322968	5	8	0.483333333333333	0.470858895705521	-0.0500052949454905	0.697282614149982	0.913163926653734	LOC105322968	centromere protein C
gene-LOC105322973	9	8	0.508738985988733	0.501362397820163	-0.0295098992813911	0.614606117252449	0.882002583720291	LOC105322973	pinin
gene-LOC105322988	3	0						LOC105322988	ATP-dependent RNA helicase DHX58
gene-LOC105322994	9	5	0.48643006263048	0.380952380952381	-0.431214733376973	0.0534292764821658	0.462579197430441	LOC105322994	E3 SUMO-protein ligase EGR2
gene-LOC105322995	5	6	0.478260869565217	0.3	-0.760286483397574	0.0541263986843653	0.462579197430441	LOC105322995	synaptobrevin homolog YKT6
gene-LOC105322996	2	0						LOC105322996	nuclear protein AMMECR1
gene-LOC105322997	2	0						LOC105322997	protein FAM53A
gene-LOC105322998	9	9	0.477860839562967	0.472144846796657	-0.0229215139561295	0.830688589263383	0.957468880777258	LOC105322998	leucine-rich repeat and calponin homology domain-containing protein 1
gene-LOC105323000	2	0						LOC105323000	WD repeat-containing protein 53
gene-LOC105323007	1	0						LOC105323007	retinol dehydrogenase 12
