gene	ePST	epst_class
ORTHO_018838	0.0322229036237942	Mostly plastic / shared regulation
ORTHO_018839	0.274260047582744	Regulatory divergence
ORTHO_018840	0.067799371027543	Weak differentiation
ORTHO_018841	0.170240751878812	Regulatory divergence
ORTHO_018842	0.0130163443140653	Mostly plastic / shared regulation
ORTHO_018843	0.618982990718955	Strong divergence
ORTHO_018844	0.0532571807810374	Weak differentiation
ORTHO_018845	0.372450898301664	Strong divergence
ORTHO_018846	0.113931208096599	Weak differentiation
ORTHO_018847	0.154997566849107	Regulatory divergence
ORTHO_018848	0.0757196364981179	Weak differentiation
ORTHO_018849	0.145918726600164	Regulatory divergence
ORTHO_018850	0.00402221181595663	Mostly plastic / shared regulation
ORTHO_018851	0.506218900990978	Strong divergence
ORTHO_018852	0.104189524482274	Weak differentiation
ORTHO_018853	0.727187522844547	Strong divergence
ORTHO_018855	0.0576095822334713	Weak differentiation
ORTHO_018856	0.0538074242393431	Weak differentiation
ORTHO_018857	0.0404910933804954	Mostly plastic / shared regulation
ORTHO_018858	0.0528608568730292	Weak differentiation
ORTHO_018859	0.00518752600040978	Mostly plastic / shared regulation
ORTHO_018860	0.312493414214801	Strong divergence
ORTHO_018861	0.10262187633035	Weak differentiation
ORTHO_018862	0.0695626668939396	Weak differentiation
ORTHO_018863	0.395519722169548	Strong divergence
ORTHO_018864	0.376556767902155	Strong divergence
ORTHO_018865	0.370490879220934	Strong divergence
ORTHO_018866	0.0190838328846771	Mostly plastic / shared regulation
ORTHO_018867	0.0446376246776006	Mostly plastic / shared regulation
ORTHO_018868	0.0153407472481505	Mostly plastic / shared regulation
ORTHO_018869	0.31298917025358	Strong divergence
ORTHO_018870	0.0044513840741699	Mostly plastic / shared regulation
ORTHO_018871	0.0469243903972629	Mostly plastic / shared regulation
ORTHO_018872	0.0239338091491804	Mostly plastic / shared regulation
ORTHO_018873	0.0228570518005477	Mostly plastic / shared regulation
ORTHO_018874	0.25569186804159	Regulatory divergence
ORTHO_018875	0.0910390312679175	Weak differentiation
ORTHO_018876	0.0340095291879025	Mostly plastic / shared regulation
ORTHO_018877	0.35333217247339	Strong divergence
ORTHO_018878	0.0341188261747389	Mostly plastic / shared regulation
ORTHO_018879	0.0996123850023339	Weak differentiation
ORTHO_018880	0.14608911381819	Regulatory divergence
ORTHO_018881	0.0322342635998705	Mostly plastic / shared regulation
ORTHO_018882	0.460503480310045	Strong divergence
ORTHO_018883	0.0890885754495942	Weak differentiation
ORTHO_018884	0.0978166998435754	Weak differentiation
ORTHO_018885	0.00392592179245642	Mostly plastic / shared regulation
ORTHO_018886	0.0101945559983127	Mostly plastic / shared regulation
ORTHO_018887	0.139445961727305	Regulatory divergence
ORTHO_018888	0.591625506055036	Strong divergence
ORTHO_018889	0.25869707219711	Regulatory divergence
ORTHO_018890	0.0947561403275275	Weak differentiation
ORTHO_018891	0.249429653071445	Regulatory divergence
ORTHO_018892	0.0993691113076274	Weak differentiation
ORTHO_018893	0.407578256414683	Strong divergence
ORTHO_018894	0.166689372606502	Regulatory divergence
ORTHO_018895	0.655109268732865	Strong divergence
ORTHO_018896	0.657312338029697	Strong divergence
ORTHO_018897	0.317898972005547	Strong divergence
ORTHO_018898	0.40843635285263	Strong divergence
ORTHO_018899	0.42822813516353	Strong divergence
ORTHO_018900	0.396158176671829	Strong divergence
ORTHO_018901	0.103061686846356	Weak differentiation
ORTHO_018902	0.00612266036922701	Mostly plastic / shared regulation
ORTHO_018903	0.23680298075046	Regulatory divergence
ORTHO_018904	0.00104989996484494	Mostly plastic / shared regulation
ORTHO_018905	0.160357135850223	Regulatory divergence
ORTHO_018907	0.00490001171157823	Mostly plastic / shared regulation
ORTHO_018908	0.120293698458169	Regulatory divergence
ORTHO_018909	0.215364932158482	Regulatory divergence
ORTHO_018910	0.254997514306424	Regulatory divergence
ORTHO_018911	0.121588332786694	Regulatory divergence
ORTHO_018912	0.233588487134233	Regulatory divergence
ORTHO_018913	0.125585322280215	Regulatory divergence
ORTHO_018914	0.4469984105082	Strong divergence
ORTHO_018915	0.490427500687667	Strong divergence
ORTHO_018916	0.699045508718037	Strong divergence
ORTHO_018917	0.00653183873228124	Mostly plastic / shared regulation
ORTHO_018918	0.525481001287027	Strong divergence
ORTHO_018919	0.233616045898068	Regulatory divergence
ORTHO_018920	0.545757240960302	Strong divergence
ORTHO_018921	0.530673910802788	Strong divergence
ORTHO_018922	0.467524107362014	Strong divergence
ORTHO_018923	0.321251532609963	Strong divergence
ORTHO_018924	0.107257393345908	Weak differentiation
ORTHO_018925	0.178388741795639	Regulatory divergence
ORTHO_018926	0.0724717284821538	Weak differentiation
ORTHO_018927	0.0157330257874822	Mostly plastic / shared regulation
ORTHO_018928	0.181899662384234	Regulatory divergence
ORTHO_018929	0.506214160022334	Strong divergence
ORTHO_018930	0.532660443487517	Strong divergence
ORTHO_018931	0.280258110904434	Regulatory divergence
ORTHO_018932	0.0224569237761993	Mostly plastic / shared regulation
ORTHO_018933	0.112283345872913	Weak differentiation
ORTHO_018934	0.153414970040423	Regulatory divergence
ORTHO_018935	0.00894693705452111	Mostly plastic / shared regulation
ORTHO_018936	0.326095525285639	Strong divergence
ORTHO_018937	0.0409947029115261	Mostly plastic / shared regulation
ORTHO_018939	0.0308038069679216	Mostly plastic / shared regulation
ORTHO_018940	0.735336529979522	Strong divergence
ORTHO_018941	0.0586620563233047	Weak differentiation
ORTHO_018942	0.11294969921311	Weak differentiation
ORTHO_018943	0.528814558552736	Strong divergence
ORTHO_018944	0.00267535307933151	Mostly plastic / shared regulation
ORTHO_018945	0.0117680976659443	Mostly plastic / shared regulation
ORTHO_018946	0.380206002912917	Strong divergence
ORTHO_018947	0.245424702235546	Regulatory divergence
ORTHO_018948	0.316393070175078	Strong divergence
ORTHO_018949	0.209278944855832	Regulatory divergence
ORTHO_018950	0.183458166633438	Regulatory divergence
ORTHO_018951	0.0521188284943662	Weak differentiation
ORTHO_018952	0.201971952848399	Regulatory divergence
ORTHO_018953	0.0653378328556315	Weak differentiation
ORTHO_018954	8.24215827692251e-05	Mostly plastic / shared regulation
ORTHO_018955	3.27863254415665e-07	Mostly plastic / shared regulation
ORTHO_018956	0.189193403251756	Regulatory divergence
ORTHO_018957	0.00168511933201208	Mostly plastic / shared regulation
ORTHO_018958	0.342534500861825	Strong divergence
ORTHO_018959	0.00144349849891188	Mostly plastic / shared regulation
ORTHO_018960	0.0864343090322917	Weak differentiation
ORTHO_018961	0.000207138355353913	Mostly plastic / shared regulation
ORTHO_018962	0.000939661336735414	Mostly plastic / shared regulation
ORTHO_018963	0.0261315927921663	Mostly plastic / shared regulation
ORTHO_018964	0.0181852446880349	Mostly plastic / shared regulation
ORTHO_018965	0.0421527548071024	Mostly plastic / shared regulation
ORTHO_018966	0.243846577859025	Regulatory divergence
ORTHO_018968	0.00332867662098762	Mostly plastic / shared regulation
ORTHO_018969	0.149471865036946	Regulatory divergence
ORTHO_018970	0.185611172113934	Regulatory divergence
ORTHO_018974	0.0238908233061823	Mostly plastic / shared regulation
ORTHO_018975	0.34348247189693	Strong divergence
ORTHO_018977	0.141119062101242	Regulatory divergence
ORTHO_018978	0.182241381033151	Regulatory divergence
ORTHO_018979	0.275068724222248	Regulatory divergence
ORTHO_018980	0.131154003475478	Regulatory divergence
ORTHO_018981	0.220981123184369	Regulatory divergence
ORTHO_018982	0.170242733418801	Regulatory divergence
ORTHO_018983	0.0825757386075688	Weak differentiation
ORTHO_018984	0.170808597941665	Regulatory divergence
ORTHO_018985	0.0481863291954415	Mostly plastic / shared regulation
ORTHO_018986	0.0565989273142562	Weak differentiation
ORTHO_018987	0.67999395158065	Strong divergence
ORTHO_018988	0.155438721541271	Regulatory divergence
ORTHO_018989	0.0748195580231927	Weak differentiation
ORTHO_018990	0.267203303154684	Regulatory divergence
ORTHO_018991	0.481387181731729	Strong divergence
ORTHO_018992	0.0805718326395156	Weak differentiation
ORTHO_018993	0.241993677754409	Regulatory divergence
ORTHO_018994	0.024365091844338	Mostly plastic / shared regulation
ORTHO_018995	0.0275706266627075	Mostly plastic / shared regulation
ORTHO_018996	0.189603200315722	Regulatory divergence
ORTHO_018997	0.193707517866935	Regulatory divergence
ORTHO_018998	0.00257611451087732	Mostly plastic / shared regulation
ORTHO_018999	0.000114385964536024	Mostly plastic / shared regulation
ORTHO_019000	0.293018940726295	Regulatory divergence
ORTHO_019001	0.285690837047759	Regulatory divergence
ORTHO_019002	0.470240529929339	Strong divergence
ORTHO_019003	0.44783334103253	Strong divergence
ORTHO_019004	0.533600941512948	Strong divergence
ORTHO_019005	0.0654046566142762	Weak differentiation
ORTHO_019006	0.313603628771345	Strong divergence
ORTHO_019007	0.0799062535840297	Weak differentiation
ORTHO_019008	0.0329643386290261	Mostly plastic / shared regulation
ORTHO_019009	0.442520107539401	Strong divergence
ORTHO_019010	0.232060933039228	Regulatory divergence
ORTHO_019011	0.0913762025642647	Weak differentiation
ORTHO_019012	0.662151685256295	Strong divergence
ORTHO_019013	0.0243635547127968	Mostly plastic / shared regulation
ORTHO_019014	0.0862074706736426	Weak differentiation
ORTHO_019015	0.454741148463372	Strong divergence
ORTHO_019016	0.0638927015586954	Weak differentiation
ORTHO_019017	0.190543168338026	Regulatory divergence
ORTHO_019018	0.317196709777005	Strong divergence
ORTHO_019019	0.647017022394729	Strong divergence
ORTHO_019020	0.0207263326798812	Mostly plastic / shared regulation
ORTHO_019021	0.0709318490368877	Weak differentiation
ORTHO_019022	0.402054414750294	Strong divergence
ORTHO_019023	0.61639491479426	Strong divergence
ORTHO_019024	0.259423926575801	Regulatory divergence
ORTHO_019025	0.110228564449607	Weak differentiation
ORTHO_019026	0.642555705930604	Strong divergence
ORTHO_019027	0.00944468107958672	Mostly plastic / shared regulation
ORTHO_019028	0.150594555147943	Regulatory divergence
ORTHO_019029	0.393775395818987	Strong divergence
ORTHO_019030	0.133350487161543	Regulatory divergence
ORTHO_019031	0.115534344574365	Weak differentiation
ORTHO_019032	0.427195592369604	Strong divergence
ORTHO_019033	0.068943948943917	Weak differentiation
ORTHO_019034	0.130241330954037	Regulatory divergence
ORTHO_019035	0.241399094272375	Regulatory divergence
ORTHO_019036	0.13187186857973	Regulatory divergence
ORTHO_019037	0.00658705454719598	Mostly plastic / shared regulation
ORTHO_019038	0.14672382626653	Regulatory divergence
ORTHO_019039	0.188845350292818	Regulatory divergence
ORTHO_019040	0.0356957745890723	Mostly plastic / shared regulation
ORTHO_019041	0.0586013889019398	Weak differentiation
ORTHO_019043	0.132304253134275	Regulatory divergence
ORTHO_019044	0.0354833683502147	Mostly plastic / shared regulation
ORTHO_019045	0.14581845831473	Regulatory divergence
ORTHO_019046	0.00338443341854626	Mostly plastic / shared regulation
ORTHO_019047	0.0769999026353412	Weak differentiation
ORTHO_019048	0.0569807510988851	Weak differentiation
ORTHO_019049	0.024940608879629	Mostly plastic / shared regulation
ORTHO_019050	0.0319615489815113	Mostly plastic / shared regulation
ORTHO_019051	0.003476860434094	Mostly plastic / shared regulation
ORTHO_019052	0.00245868647844399	Mostly plastic / shared regulation
ORTHO_019053	0.360568988831306	Strong divergence
ORTHO_019054	0.0646483280404888	Weak differentiation
ORTHO_019055	0.352917819933142	Strong divergence
ORTHO_019056	0.51136652029721	Strong divergence
ORTHO_019057	0.00275125170050281	Mostly plastic / shared regulation
ORTHO_019058	0.400472905067371	Strong divergence
ORTHO_019059	0.0466989905974065	Mostly plastic / shared regulation
ORTHO_019060	0.425790695268301	Strong divergence
ORTHO_019061	0.127321778513579	Regulatory divergence
ORTHO_019062	0.0247039283796704	Mostly plastic / shared regulation
ORTHO_019063	0.0737912563776734	Weak differentiation
ORTHO_019064	0.536510700939195	Strong divergence
ORTHO_019065	0.123043663569817	Regulatory divergence
ORTHO_019066	0.0308285275758889	Mostly plastic / shared regulation
ORTHO_019067	0.389277477289788	Strong divergence
ORTHO_019068	0.582382284285528	Strong divergence
ORTHO_019069	0.116726384718706	Weak differentiation
ORTHO_019070	0.000899174713585697	Mostly plastic / shared regulation
ORTHO_019071	0.259090050885597	Regulatory divergence
ORTHO_019072	0.124655658500666	Regulatory divergence
ORTHO_019073	0.00292055624781033	Mostly plastic / shared regulation
ORTHO_019074	0.252577272532111	Regulatory divergence
ORTHO_019075	0.185416696147687	Regulatory divergence
ORTHO_019076	0.0124461325850856	Mostly plastic / shared regulation
ORTHO_019078	0.329970806724897	Strong divergence
ORTHO_019079	0.0116721031415837	Mostly plastic / shared regulation
ORTHO_019080	0.123954228498368	Regulatory divergence
ORTHO_019081	0.0907201838946595	Weak differentiation
ORTHO_019082	0.014307604050617	Mostly plastic / shared regulation
ORTHO_019083	0.00286163087823186	Mostly plastic / shared regulation
ORTHO_019084	0.393731497043368	Strong divergence
ORTHO_019085	0.230074453864219	Regulatory divergence
ORTHO_019086	0.222096741286626	Regulatory divergence
ORTHO_019087	0.015983348994648	Mostly plastic / shared regulation
ORTHO_019088	0.184849838942092	Regulatory divergence
ORTHO_019089	0.120112501395655	Regulatory divergence
ORTHO_019090	0.00122528422396419	Mostly plastic / shared regulation
ORTHO_019091	0.596969565728682	Strong divergence
ORTHO_019092	0.383113631596697	Strong divergence
ORTHO_019093	0.110992116880766	Weak differentiation
ORTHO_019094	0.218000324636686	Regulatory divergence
ORTHO_019095	0.00147024756818023	Mostly plastic / shared regulation
ORTHO_019096	0.21737606611857	Regulatory divergence
ORTHO_019097	0.389863605048729	Strong divergence
ORTHO_019098	0.189214764269785	Regulatory divergence
ORTHO_019099	0.000541499704850715	Mostly plastic / shared regulation
ORTHO_019100	0.000200600685483264	Mostly plastic / shared regulation
ORTHO_019101	0.0669270012148285	Weak differentiation
ORTHO_019102	0.000179396436917812	Mostly plastic / shared regulation
ORTHO_019103	0.00703788305431985	Mostly plastic / shared regulation
ORTHO_019104	0.411009479174276	Strong divergence
ORTHO_019105	0.101450966523117	Weak differentiation
ORTHO_019106	0.0107901001037056	Mostly plastic / shared regulation
ORTHO_019107	0.00412121395828396	Mostly plastic / shared regulation
ORTHO_019108	0.000823811894880643	Mostly plastic / shared regulation
ORTHO_019109	0.343563735248141	Strong divergence
ORTHO_019110	0.0645866400518143	Weak differentiation
ORTHO_019111	0.464495655584155	Strong divergence
ORTHO_019112	0.0597919599177037	Weak differentiation
ORTHO_019113	0.00467346302836618	Mostly plastic / shared regulation
ORTHO_019114	0.0044006939881027	Mostly plastic / shared regulation
ORTHO_019115	0.185707275265831	Regulatory divergence
ORTHO_019116	0.000136959411587152	Mostly plastic / shared regulation
ORTHO_019117	0.582376608105662	Strong divergence
ORTHO_019118	0.142312266340716	Regulatory divergence
ORTHO_019119	0.435235434717871	Strong divergence
ORTHO_019120	0.0202495355359145	Mostly plastic / shared regulation
ORTHO_019121	0.0200351616709064	Mostly plastic / shared regulation
ORTHO_019122	0.188288517689511	Regulatory divergence
ORTHO_019123	0.379526829759318	Strong divergence
ORTHO_019124	0.0447822189519129	Mostly plastic / shared regulation
ORTHO_019125	0.314008925293239	Strong divergence
ORTHO_019126	0.444132382240653	Strong divergence
ORTHO_019127	0.322095906572778	Strong divergence
ORTHO_019128	0.340802140783013	Strong divergence
ORTHO_019129	0.147181211613901	Regulatory divergence
ORTHO_019130	0.0991449100942574	Weak differentiation
ORTHO_019131	0.10856455665533	Weak differentiation
ORTHO_019132	0.203761943212912	Regulatory divergence
ORTHO_019133	0.0910974228390484	Weak differentiation
ORTHO_019134	0.121444160663564	Regulatory divergence
ORTHO_019135	0.136061438944489	Regulatory divergence
ORTHO_019136	0.364430365942046	Strong divergence
